block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
A,neural,A3,7,0.0,335,2,0,0,0,0,0.3043807145043604,38,1.9728586870485996,2.462047181285612,0.004631615709513426,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,38,1.0,0.004631615709513426,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,335,4,0,0,0,0,0.3043807145043604,10,1.9696217341342717,2.448571190697791,0.005131176672875881,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,38,1.0,0.004631615709513426,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,335,8,0,0,0,0,0.3043807145043604,29,1.9691683249956367,2.4467900417207513,0.006181400269269943,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,38,1.0,0.004631615709513426,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,335,16,0,0,0,0,0.3043807145043604,60,1.9669106213386447,2.4383787648713313,0.007669588550925255,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,38,1.0,0.004631615709513426,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,335,32,0,0,0,0,0.3043807145043604,15,1.9618208863996116,2.419041304257977,0.012675664387643337,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,9,0.8571428571428571,0.008386611007153988,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,335,64,0,0,0,0,0.3043807145043604,15,1.9618208863996116,2.419041304257977,0.012675664387643337,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,9,0.8571428571428571,0.008386611007153988,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,335,1,0,0,0,0,0.3043807145043604,0,0.7630142693015599,1.260188758370709,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,0,1.0,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,335,2,0,0,0,0,0.3043807145043604,0,0.7630142693015599,1.260188758370709,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,1,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,335,4,0,0,0,0,0.3043807145043604,0,0.7630142693015599,1.260188758370709,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,1,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,335,8,0,1,0,0,0.3043807145043604,8,0.24970051641085442,1.89067256104625,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,1,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
