block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
B,neural,A1,5,0.001,36,1,0,0,0,0,0.46543687432210207,33,1.139135082149843,2.2088248357949096,0.004134904593229294,33,0.004134904593229294,1.139135082149843,2.2088248357949096,1.0,33,1.0,0.004134904593229294,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,37,1,0,0,0,0,0.46543687432210207,14,0.9612967067271254,1.9541478674524468,0.0008347911643795669,14,0.0008347911643795669,0.9612967067271254,1.9541478674524468,1.0,14,1.0,0.0008347911643795669,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,38,1,0,1,0,1,0.46543687432210207,63,0.11851917935302048,0.2531234098425575,0.0009636087925173342,63,0.0009636087925173342,0.11851917935302048,0.2531234098425575,0.8,63,0.8,0.0009636087925173342,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,5,0.001,39,1,0,0,0,0,0.46543687432210207,53,0.6734830347189075,1.4308361518329267,4.819831156055443e-05,53,4.819831156055443e-05,0.6734830347189075,1.4308361518329267,1.0,53,1.0,4.819831156055443e-05,55,0.01818181818181818,0.38181818181818183,1.1288864377335384,1
B,neural,A1,6,0.001,40,1,0,0,0,0,0.46543687432210207,60,1.3594504976039772,2.4128561793803405,0.00034106476232409477,60,0.00034106476232409477,1.3594504976039772,2.4128561793803405,0.5,60,0.5,0.00034106476232409477,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,41,1,0,0,0,0,0.46543687432210207,35,1.0689415705987477,2.103852650906237,0.00020503668929450214,35,0.00020503668929450214,1.0689415705987477,2.103852650906237,0.6666666666666666,35,0.6666666666666666,0.00020503668929450214,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,42,1,0,0,0,0,0.46543687432210207,50,1.9999162228788554,2.001225799371285,0.0030628619715571404,50,0.0030628619715571404,1.9999162228788554,2.001225799371285,1.0,50,1.0,0.0030628619715571404,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,43,1,0,0,0,0,0.46543687432210207,31,1.3896107435284395,2.433787069078938,0.0002010069729294628,31,0.0002010069729294628,1.3896107435284395,2.433787069078938,0.8333333333333334,31,0.8333333333333334,0.0002010069729294628,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,44,1,0,0,0,0,0.46543687432210207,2,0.8177803274156844,1.7308784886072228,0.001745169865898788,2,0.001745169865898788,0.8177803274156844,1.7308784886072228,1.0,2,1.0,0.001745169865898788,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,45,1,0,0,0,0,0.46543687432210207,60,1.0419138195304134,2.056748731099849,0.00027022528229281306,60,0.00027022528229281306,1.0419138195304134,2.056748731099849,0.6666666666666666,60,0.6666666666666666,0.00027022528229281306,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,46,1,0,0,0,0,0.46543687432210207,42,0.6150407314362923,1.3049336860557261,0.0033648968674242496,42,0.0033648968674242496,0.6150407314362923,1.3049336860557261,1.0,42,1.0,0.0033648968674242496,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,47,1,0,0,0,0,0.46543687432210207,55,0.7927730660848402,1.6434289552521266,0.005528440233319998,55,0.005528440233319998,0.7927730660848402,1.6434289552521266,0.8333333333333334,55,0.8333333333333334,0.005528440233319998,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,48,1,0,0,0,0,0.46543687432210207,18,0.7065182858519263,1.5129902086864238,0.000742803851608187,18,0.000742803851608187,0.7065182858519263,1.5129902086864238,0.8333333333333334,18,0.8333333333333334,0.000742803851608187,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,49,1,0,0,0,0,0.46543687432210207,45,1.030091886932547,2.0367461375618405,0.0013720568967983127,45,0.0013720568967983127,1.030091886932547,2.0367461375618405,0.8333333333333334,45,0.8333333333333334,0.0013720568967983127,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,50,1,0,1,0,1,0.46543687432210207,31,0.43142823351038245,0.9347645957825681,0.0024420784320682287,31,0.0024420784320682287,0.43142823351038245,0.9347645957825681,0.8333333333333334,31,0.8333333333333334,0.0024420784320682287,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,51,1,0,0,0,0,0.46543687432210207,0,0.8856807449525613,1.819856803785127,0.00026354804867878556,0,0.00026354804867878556,0.8856807449525613,1.819856803785127,0.6666666666666666,0,0.6666666666666666,0.00026354804867878556,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,52,1,0,0,0,0,0.46543687432210207,31,1.3453558574455975,2.4047431976468268,0.003669026307761669,31,0.003669026307761669,1.3453558574455975,2.4047431976468268,0.5,31,0.5,0.003669026307761669,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,53,1,0,0,0,0,0.46543687432210207,1,0.8047400714339727,1.6729611958326422,0.00031314906664192677,1,0.00031314906664192677,0.8047400714339727,1.6729611958326422,1.0,1,1.0,0.00031314906664192677,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,54,1,0,1,0,1,0.46543687432210207,23,0.23180898524548313,0.5084283908305812,0.0003329551254864782,23,0.0003329551254864782,0.23180898524548313,0.5084283908305812,0.5,23,0.5,0.0003329551254864782,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,55,1,0,0,0,0,0.46543687432210207,7,1.5459446362198925,2.492506709068144,0.0007605932769365609,7,0.0007605932769365609,1.5459446362198925,2.492506709068144,0.5,7,0.5,0.0007605932769365609,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,56,1,0,0,0,0,0.46543687432210207,31,1.545504980933086,2.4919080584755715,0.0026268402580171824,31,0.0026268402580171824,1.545504980933086,2.4919080584755715,1.0,31,1.0,0.0026268402580171824,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,57,1,0,0,0,0,0.46543687432210207,4,0.6945410764408404,1.4533864115368185,0.0015616684686392546,4,0.0015616684686392546,0.6945410764408404,1.4533864115368185,0.6666666666666666,4,0.6666666666666666,0.0015616684686392546,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,58,1,0,1,0,1,0.46543687432210207,41,0.4300776900515887,0.9477234341339557,0.0009722431423142552,41,0.0009722431423142552,0.4300776900515887,0.9477234341339557,0.8333333333333334,41,0.8333333333333334,0.0009722431423142552,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,6,0.001,59,1,0,0,0,0,0.46543687432210207,58,1.1572096781214085,2.209813701382579,0.00013104248500894755,58,0.00013104248500894755,1.1572096781214085,2.209813701382579,0.8333333333333334,58,0.8333333333333334,0.00013104248500894755,144,0.006944444444444444,0.3819444444444444,1.1292138519486008,1
B,neural,A1,7,0.001,60,1,0,0,0,0,0.46543687432210207,46,1.9233184166740507,2.1985901475898904,0.0002696285955607891,46,0.0002696285955607891,1.9233184166740507,2.1985901475898904,0.8571428571428571,46,0.8571428571428571,0.0002696285955607891,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,61,1,0,0,0,0,0.46543687432210207,20,1.7272968610063626,2.449402018629769,0.0012125364737585187,20,0.0012125364737585187,1.7272968610063626,2.449402018629769,0.8571428571428571,20,0.8571428571428571,0.0012125364737585187,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,62,1,0,1,0,1,0.46543687432210207,27,0.10146899253190121,0.20975232015859166,0.0010541655356064439,27,0.0010541655356064439,0.10146899253190121,0.20975232015859166,0.7142857142857143,27,0.7142857142857143,0.0010541655356064439,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,63,1,0,1,0,1,0.46543687432210207,27,0.26760723134199405,0.6244085950345996,0.003088628873229027,27,0.003088628873229027,0.26760723134199405,0.6244085950345996,0.7142857142857143,27,0.7142857142857143,0.003088628873229027,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,64,1,1,1,1,1,0.46543687432210207,32,0.007088825384107927,0.024986833323304845,0.0033464219886809587,32,0.0033464219886809587,0.007088825384107927,0.024986833323304845,0.0,32,0.0,0.0033464219886809587,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,65,1,0,0,0,0,0.46543687432210207,60,1.2989189046982765,2.364542742175157,7.673708023503423e-05,60,7.673708023503423e-05,1.2989189046982765,2.364542742175157,0.5714285714285714,60,0.5714285714285714,7.673708023503423e-05,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,66,1,0,0,0,0,0.46543687432210207,24,1.9580893133623565,2.087718711081071,0.0023837017361074686,24,0.0023837017361074686,1.9580893133623565,2.087718711081071,0.7142857142857143,24,0.7142857142857143,0.0023837017361074686,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,67,1,0,0,0,0,0.46543687432210207,36,1.8327284630699225,2.3379403083602077,0.001486187451519072,36,0.001486187451519072,1.8327284630699225,2.3379403083602077,0.7142857142857143,36,0.7142857142857143,0.001486187451519072,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,68,1,0,1,0,1,0.46543687432210207,7,0.3696113947494258,0.8442905661485405,0.0007576492498628795,7,0.0007576492498628795,0.3696113947494258,0.8442905661485405,0.7142857142857143,7,0.7142857142857143,0.0007576492498628795,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,69,1,0,1,0,1,0.46543687432210207,9,0.2224901661551979,0.50214902490676,0.00039736981852911413,9,0.00039736981852911413,0.2224901661551979,0.50214902490676,0.8571428571428571,9,0.8571428571428571,0.00039736981852911413,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,70,1,0,0,0,0,0.46543687432210207,3,0.9245388475941263,1.8633019894718572,0.0022774392273277044,3,0.0022774392273277044,0.9245388475941263,1.8633019894718572,0.7142857142857143,3,0.7142857142857143,0.0022774392273277044,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,71,1,0,0,0,0,0.46543687432210207,40,1.4354056981970917,2.4617759647558413,0.0047223386354744434,40,0.0047223386354744434,1.4354056981970917,2.4617759647558413,0.7142857142857143,40,0.7142857142857143,0.0047223386354744434,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,72,1,0,0,0,0,0.46543687432210207,10,0.7543628030874446,1.571848000142583,0.0006674760370515287,10,0.0006674760370515287,0.7543628030874446,1.571848000142583,0.7142857142857143,10,0.7142857142857143,0.0006674760370515287,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,73,1,0,0,0,0,0.46543687432210207,15,1.6569194354945913,2.4925784859243163,0.00046260905219241977,15,0.00046260905219241977,1.6569194354945913,2.4925784859243163,0.7142857142857143,15,0.7142857142857143,0.00046260905219241977,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,74,1,0,0,0,0,0.46543687432210207,5,1.6935025806499278,2.460827669922931,0.0007510579307563603,5,0.0007510579307563603,1.6935025806499278,2.460827669922931,0.7142857142857143,5,0.7142857142857143,0.0007510579307563603,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,75,1,0,0,0,0,0.46543687432210207,32,0.5849370195107234,1.267935214405718,0.00023678533034399152,32,0.00023678533034399152,0.5849370195107234,1.267935214405718,0.8571428571428571,32,0.8571428571428571,0.00023678533034399152,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,76,1,0,0,0,0,0.46543687432210207,5,1.9933888242210596,2.012989507303228,0.0009712257888168097,5,0.0009712257888168097,1.9933888242210596,2.012989507303228,0.8571428571428571,5,0.8571428571428571,0.0009712257888168097,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,77,1,0,0,0,0,0.46543687432210207,7,1.9989089843294203,2.000913163750723,0.005072203930467367,7,0.005072203930467367,1.9989089843294203,2.000913163750723,1.0,7,1.0,0.005072203930467367,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,78,1,0,0,0,0,0.46543687432210207,48,1.6111089535956433,2.4953237635191066,0.0002508912293706089,48,0.0002508912293706089,1.6111089535956433,2.4953237635191066,0.5714285714285714,48,0.5714285714285714,0.0002508912293706089,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,7,0.001,79,1,0,0,0,0,0.46543687432210207,62,1.1916556251256152,2.2630027652295097,0.0031079002656042576,62,0.0031079002656042576,1.1916556251256152,2.2630027652295097,1.0,62,1.0,0.0031079002656042576,377,0.002652519893899204,0.38196286472148544,1.1292616142356715,1
B,neural,A1,8,0.001,80,1,0,0,0,0,0.46543687432210207,16,1.989584426069137,2.035312939866965,0.000815049686934799,16,0.000815049686934799,1.989584426069137,2.035312939866965,0.75,16,0.75,0.000815049686934799,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,81,1,0,0,0,0,0.46543687432210207,24,0.8696102293737499,1.8013841707478797,0.00461459718644619,24,0.00461459718644619,0.8696102293737499,1.8013841707478797,0.75,24,0.75,0.00461459718644619,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,82,1,0,0,0,0,0.46543687432210207,36,1.5837223526292055,2.4920269122171215,0.0011905984720215201,36,0.0011905984720215201,1.5837223526292055,2.4920269122171215,0.625,36,0.625,0.0011905984720215201,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,83,1,0,1,0,1,0.46543687432210207,45,0.05268249173721683,0.1283321085647235,0.004958082921802998,45,0.004958082921802998,0.05268249173721683,0.1283321085647235,0.75,45,0.75,0.004958082921802998,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,84,1,0,0,0,0,0.46543687432210207,55,1.989976806318137,2.044054196774497,0.004008331801742315,55,0.004008331801742315,1.989976806318137,2.044054196774497,0.875,55,0.875,0.004008331801742315,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,85,1,0,0,0,0,0.46543687432210207,54,0.9905270358378502,2.0179814563403533,0.006769986357539892,54,0.006769986357539892,0.9905270358378502,2.0179814563403533,1.0,54,1.0,0.006769986357539892,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,86,1,0,0,0,0,0.46543687432210207,20,1.7604939731983367,2.396276679052927,0.003243793500587344,20,0.003243793500587344,1.7604939731983367,2.396276679052927,0.625,20,0.625,0.003243793500587344,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,87,1,0,0,0,0,0.46543687432210207,56,0.46598964824334715,1.0309901109608484,0.0008048818563111126,56,0.0008048818563111126,0.46598964824334715,1.0309901109608484,1.0,56,1.0,0.0008048818563111126,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,88,1,0,0,0,0,0.46543687432210207,0,1.5548501346646213,2.511430021367914,0.006665718276053667,0,0.006665718276053667,1.5548501346646213,2.511430021367914,0.75,0,0.75,0.006665718276053667,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
B,neural,A1,8,0.001,89,1,0,0,0,0,0.46543687432210207,29,0.7941651670243307,1.6296489432719927,0.00501189474016428,29,0.00501189474016428,0.7941651670243307,1.6296489432719927,0.75,29,0.75,0.00501189474016428,987,0.0010131712259371835,0.38196555217831807,1.129268582514635,0
